memory_len,mean_reward,max_reward,min_reward,mean_length,max_length,min_length,wins,draws,ilegal
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1450,-10.0,-10,-10,7.342758620689655,15,2,0,0,1450
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1451,-10.0,-10,-10,7.346657477601654,15,2,0,0,1451
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1452,-10.0,-10,-10,7.349862258953168,15,2,0,0,1452
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1453,-10.0,-10,-10,7.353750860289058,15,2,0,0,1453
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1454,-10.0,-10,-10,7.357634112792297,15,2,0,0,1454
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1455,-10.0,-10,-10,7.3615120274914085,15,2,0,0,1455
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1456,-10.0,-10,-10,7.365384615384615,15,2,0,0,1456
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1457,-10.0,-10,-10,7.369251887439945,15,2,0,0,1457
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1458,-10.0,-10,-10,7.373113854595336,15,2,0,0,1458
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1459,-10.0,-10,-10,7.376970527758739,15,2,0,0,1459
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1460,-10.0,-10,-10,7.380821917808219,15,2,0,0,1460
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1461,-10.0,-10,-10,7.38466803559206,15,2,0,0,1461
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1462,-10.0,-10,-10,7.388508891928865,15,2,0,0,1462
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1463,-10.0,-10,-10,7.392344497607655,15,2,0,0,1463
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1464,-10.0,-10,-10,7.396174863387978,15,2,0,0,1464
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1465,-10.0,-10,-10,7.4,15,2,0,0,1465
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1466,-10.0,-10,-10,7.403819918144611,15,2,0,0,1466
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1467,-10.0,-10,-10,7.407634628493525,15,2,0,0,1467
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1468,-10.0,-10,-10,7.4114441416893735,15,2,0,0,1468
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1469,-10.0,-10,-10,7.413886997957794,15,2,0,0,1469
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1470,-10.0,-10,-10,7.417687074829932,15,2,0,0,1470
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1471,-10.0,-10,-10,7.4214819850441875,15,2,0,0,1471
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1472,-10.0,-10,-10,7.425271739130435,15,2,0,0,1472
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1473,-10.0,-10,-10,7.427698574338086,15,2,0,0,1473
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1474,-10.0,-10,-10,7.431478968792401,15,2,0,0,1474
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1475,-10.0,-10,-10,7.433898305084746,15,2,0,0,1475
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1476,-10.0,-10,-10,7.436314363143631,15,2,0,0,1476
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1477,-10.0,-10,-10,7.438727149627623,15,2,0,0,1477
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1478,-10.0,-10,-10,7.442489851150203,15,2,0,0,1478
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1479,-10.0,-10,-10,7.446247464503043,15,2,0,0,1479
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1480,-10.0,-10,-10,7.45,15,2,0,0,1480
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1481,-10.0,-10,-10,7.4537474679270765,15,2,0,0,1481
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1482,-10.0,-10,-10,7.4574898785425106,15,2,0,0,1482
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1483,-10.0,-10,-10,7.4612272420768715,15,2,0,0,1483
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1484,-10.0,-10,-10,7.463611859838275,15,2,0,0,1484
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1485,-10.0,-10,-10,7.467340067340067,15,2,0,0,1485
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1486,-10.0,-10,-10,7.470390309555855,15,2,0,0,1486
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
1487,-10.0,-10,-10,7.472763954270343,15,2,0,0,1487
